stime,timestamp,id,source,dest,nhops
0.120000,0.006907,x9x2dGWy4RTxUn2g,4,2,1
0.470000,0.129490,BnZRZWkKbvaMuXor,3,2,1
1.065000,0.256477,3bnhHYArXtUJxbHD,3,2,1
1.100000,0.265095,z34zmWOyppKL8T5f,3,2,1
1.345000,0.331368,fnITfRK7vbkXlWC3,3,2,1
1.555000,0.403632,QcqqmdIcUafe1Kh4,3,2,1
1.660000,0.478057,dBRFLTUy7X6Mp2i2,4,2,1
1.730000,0.487571,LJzw2AWZebrrIhwE,1,2,1
3.305000,0.629097,Du5HQFO1oPHPyUGG,1,2,1
4.355000,0.677565,cFuSMU98jgUOWohq,5,2,2
4.635000,0.771335,cpO63wXFWuCytlfv,3,2,1
4.950000,0.801221,UCQ4YKOGswlh5cCK,3,2,1
5.335000,0.886803,IeGvuB9ppPvhLblq,3,2,1
5.440000,0.924769,QPd2GH29XhJM4qqi,4,2,1
5.720000,0.982523,vhsbYiGZFZNQuOHa,3,2,1
5.825000,0.972394,ctnMIIdhuht8AMHt,5,2,2
6.035000,1.098686,SfppCvLnj5FiLsIv,4,2,1
6.490000,1.124498,K5VAgJmuFhWbAyZj,1,2,1
6.735000,1.157468,TnaAg2moHTyhrvHs,1,2,1
6.805000,1.150210,QkqgSZ2L6o5d6ocE,3,2,1
6.875000,1.127678,ILXwErECacYhB7eh,5,2,2
7.225000,1.241348,IkSrqA40uG3Ui0NS,4,2,1
7.750000,1.384880,2h1jLVuOG5j7ZbFN,3,2,1
8.100000,1.504346,bX0s5dqfoAUGEg0d,3,2,1
8.135000,1.528442,jtEDoY2V68xZVKif,1,2,1
8.205000,1.544850,KgdG8Yd5RmehG0sb,3,2,1
8.275000,1.576285,6K4yeAgxmkctHy7U,1,2,1
8.345000,1.565808,WNChT5uFi0tc9l1w,5,2,2
8.800000,1.676564,ZkbJHkrmmiKENg0H,3,2,1
10.375000,1.772598,XBSYmouPVUOVWMpw,3,2,1
10.410000,1.793919,kgpQUw2R8KuHYlMF,4,2,1
10.725000,1.857810,cftVfoJZ3lX162TG,5,2,2
10.760000,1.925295,Vj19myVawZTYxvdG,4,2,1
11.075000,1.912282,JomzKgSaQRFWokAa,5,2,2
11.215000,2.012676,ewDHVq8gJv5EAHzR,1,2,1
11.635000,2.013870,U5E6q2g114ea0XWa,1,2,1
11.985000,2.065726,K04o1m1AjeWqUz9g,1,2,1
12.335000,2.079370,iLHzjFgx6mLT3s9X,4,2,1
13.210000,2.175275,vzRCeNVlEF8L7Ted,4,2,1
13.525000,2.252493,eFcypcrHBzhQ5lN0,1,2,1
13.910000,2.252469,CIuI48Mjzt7nYP46,4,2,1
14.085000,2.276161,R0f1iMt1cK6ANlzZ,1,2,1
14.680000,2.360842,ESStw8TnkpUgTiJV,4,2,1
14.715000,2.374741,UGUiaDrVATWZNDTi,1,2,1
14.820000,2.469027,pxIXrAuFUlAm6F1d,3,2,1
15.065000,2.594476,h0yo4IMVWGXGGJ0G,4,2,1
15.520000,2.628739,B44FEJdGMkbII07T,5,2,2
16.185000,2.994921,yksKUM3FXr1Ryc94,1,2,1
16.325000,3.257027,DZZfXYEep5BPzx8X,3,2,1
16.710000,4.040692,gjYm7NTfwvXwtLhp,3,2,1
16.780000,4.214858,MSpRPkGSCC9YbQuJ,3,2,1
17.410000,4.459800,FAxyGC5K47QVobIW,4,2,1
17.480000,4.576843,sVLuvJcx6lTtFEFf,4,2,1
17.550000,4.590254,ORFlHZlRVRvuKiji,3,2,1
17.795000,5.264187,H3PPSgM4DWfTYIIO,1,2,1
17.900000,5.349391,sfW8mnOkA825hWS0,4,2,1
17.970000,5.433214,8Nssp7Rc3SnPw2q5,1,2,1
18.005000,5.471576,MRySwDeC2WKOc40S,1,2,1
18.880000,5.653810,R1gLqB1NjzKyoNpS,4,2,1
19.965000,5.914240,0wtdMoGdcUsfJcs1,5,2,2
20.000000,6.339434,wUNSjQN70pYovpOV,4,2,1
20.315000,6.399272,xDKMLXF9kNwhqcEt,3,2,1
20.525000,6.627324,xIpooZggpt1WlFZN,5,2,2
21.995000,7.641348,noS0tTB5bEf8766a,3,2,1
22.485000,8.009168,6K3arEQSbDWbE18j,1,2,1
22.590000,8.004825,PAdZgrksSMSYJHDg,4,2,1
22.800000,8.136024,us7TURJ7qaemUFFz,4,2,1
23.325000,9.743811,paxtaJGJwWCFbkVo,1,2,1
23.430000,9.797245,gWxPRDxJ4QMsDOjJ,4,2,1
23.500000,9.776070,Da0ntpuYCfd4eIzL,5,2,2
23.570000,9.950892,r3w2LYxtgVFl4SpW,1,2,1
24.585000,10.315648,PyY7OpxWDubV7cwz,3,2,1
25.425000,10.577496,BvwVXKwB34uFsiqJ,5,2,2
25.495000,10.851912,J28gCyPinFmG3FBa,4,2,1
25.600000,11.006414,CRAXYleuawI0ulaq,4,2,1
25.950000,11.509354,LcgbNNETN4mev5cN,5,2,2
26.615000,11.844468,FDotz51AK8zgX6Ce,3,2,1
26.825000,12.175994,kdxaIkUMcSifNjNF,3,2,1
27.455000,13.363114,OehOOthVSZZyjliL,4,2,1
27.560000,13.521171,iwR4n5wzj8ht3Pvo,5,2,2
27.700000,13.731007,zkYnKxlTgDaIilMs,1,2,1
27.910000,14.004399,bBViAkgx0DAwARmS,1,2,1
27.945000,14.382650,34WEwLqdaOzXFxI4,3,2,1
28.155000,14.397331,SVJoAY5vR64qKNTS,1,2,1
28.575000,14.596345,qbLvoz7ckcCdOv7o,4,2,1
28.960000,14.911143,C2cN04V8T3XTmT1F,3,2,1
28.995000,14.954627,jrMQEeZRRWxMmWDW,4,2,1
31.690000,16.437948,CEg6AxWEV8qqeYNU,1,2,1
32.005000,16.906645,RaDVh2DjmrqDh7JB,4,2,1
32.530000,17.524028,0xLTE3CbiEuTFST0,1,2,1
33.300000,17.677090,MS3tRbY128Xa2YCX,4,2,1
34.070000,18.918959,bNsb4zH25sX1Zz5Z,1,2,1
34.210000,19.776756,iHziUvHkfRxXBwXH,5,2,2
34.595000,20.267319,vuaAY6zgR0mSbLDK,1,2,1
35.470000,20.581351,nlhZdBo4WKm5ZUIU,4,2,1
35.505000,20.659585,mZVzo0RFSdJ9BL8z,1,2,1
35.610000,20.798214,66IT8DsnIinwz214,5,2,2
36.030000,21.675663,k9qp7VxqDo8yk65B,3,2,1
36.135000,21.703553,0lA2xQYvURtnakvp,4,2,1
36.380000,21.849909,C9cvrO6MumHAOtq6,1,2,1
37.150000,22.375833,dK1oC55dZH2x86bE,5,2,2
37.255000,22.594419,pfauOj3i3d0RXceT,1,2,1
37.290000,22.638782,0dyYj4bXl28qFzJC,3,2,1
37.710000,23.091695,9yJ3NYHiDILDvpA3,4,2,1
37.920000,23.264866,MPI0nm8s5S5bMAp9,1,2,1
37.990000,24.133226,M8VxQUHw2jTWJLGh,4,2,1
38.095000,24.175182,OSoauhnCzpCG6k84,1,2,1
38.620000,24.680899,77n8GmkNUxtnBbcj,5,2,2
38.865000,25.302946,UaVt7UCVXBemsGpD,5,2,2
38.935000,25.363047,EYafpS0Sj1vGBC4Q,1,2,1
38.970000,25.372130,13W59BL8jUQIX8gB,1,2,1
39.005000,25.422412,X0LwemdO0FVf10oW,3,2,1
39.880000,26.469105,5Z35VzDWIOrTJIOO,3,2,1
40.020000,26.704103,gZhkM7cygrAEgXzU,4,2,1
41.455000,27.381759,se8lw9E6RvEFFLN4,1,2,1
41.840000,27.599880,oCiAJ5apLDaBLhyG,3,2,1
42.120000,28.036352,QAfegXyyLPisF2nT,5,2,2
42.435000,28.623854,Snz5DGg9Q8FSdDHh,3,2,1
